,loss,accuracy,val_loss,val_accuracy
0,1.3802642822265625,0.6423500180244446,0.6589722037315369,0.835099995136261
1,0.5324435830116272,0.8610000014305115,0.42153602838516235,0.8863999843597412
2,0.40559202432632446,0.8881833553314209,0.355938196182251,0.8992000222206116
3,0.35649967193603516,0.9000333547592163,0.3223699927330017,0.9074000120162964
4,0.32784709334373474,0.9067999720573425,0.3019779324531555,0.9146999716758728
5,0.30723753571510315,0.9123333096504211,0.28738757967948914,0.9180999994277954
6,0.29128530621528625,0.9169999957084656,0.2752383351325989,0.9223999977111816
7,0.2774754762649536,0.9210333228111267,0.26403331756591797,0.9247999787330627
8,0.26576587557792664,0.9240833520889282,0.2544384300708771,0.9269999861717224
9,0.25464731454849243,0.927483320236206,0.24297329783439636,0.9319999814033508
10,0.24485662579536438,0.930566668510437,0.23589636385440826,0.9315000176429749
11,0.23554746806621552,0.9333833456039429,0.22806020081043243,0.9350000023841858
12,0.22697250545024872,0.935699999332428,0.2201608568429947,0.9375
13,0.2191106379032135,0.9378499984741211,0.2139766812324524,0.9394000172615051
14,0.2113739401102066,0.9402499794960022,0.2068195790052414,0.9416999816894531
15,0.20416292548179626,0.9422000050544739,0.20108503103256226,0.9419999718666077
16,0.19750860333442688,0.944266676902771,0.1950087994337082,0.944100022315979
17,0.19097599387168884,0.9463000297546387,0.1900940239429474,0.9452000260353088
18,0.1849995106458664,0.9479833245277405,0.1847868710756302,0.9460999965667725
19,0.17916977405548096,0.9497833251953125,0.1809483766555786,0.9492999911308289
20,0.17391014099121094,0.9508500099182129,0.17566724121570587,0.9498000144958496
21,0.1688200831413269,0.9527166485786438,0.17123821377754211,0.951200008392334
22,0.16373436152935028,0.9541666507720947,0.1663970649242401,0.9520999789237976
23,0.159469336271286,0.955216646194458,0.16315686702728271,0.9538000226020813
24,0.15499190986156464,0.9563666582107544,0.1603020578622818,0.9542999863624573
25,0.150950625538826,0.9577166438102722,0.15556593239307404,0.9550999999046326
26,0.14699986577033997,0.9585000276565552,0.15223382413387299,0.9562000036239624
27,0.14296267926692963,0.9598666429519653,0.149001345038414,0.9571999907493591
