,loss,accuracy,val_loss,val_accuracy
0,1.301721453666687,0.6828166842460632,0.8190714120864868,0.826200008392334
1,0.7203414440155029,0.8378833532333374,0.6104750633239746,0.8598999977111816
2,0.5891796350479126,0.858299970626831,0.5272420644760132,0.8740000128746033
3,0.5264514088630676,0.8694499731063843,0.48097875714302063,0.8808000087738037
4,0.4882717728614807,0.8757500052452087,0.45040589570999146,0.8853999972343445
5,0.4620494544506073,0.8798999786376953,0.4289921820163727,0.8899000287055969
6,0.4426913559436798,0.8834333419799805,0.41225704550743103,0.8932999968528748
7,0.4275931715965271,0.8866333365440369,0.3993886709213257,0.8945000171661377
8,0.4154602587223053,0.888533353805542,0.38881629705429077,0.8981999754905701
9,0.40536725521087646,0.8910333514213562,0.37993675470352173,0.8998000025749207
10,0.3969171941280365,0.8922666907310486,0.3727549612522125,0.9017999768257141
11,0.3895765244960785,0.8938999772071838,0.3663298189640045,0.904699981212616
12,0.3832123577594757,0.8951500058174133,0.36058375239372253,0.9053000211715698
13,0.3775266706943512,0.8968499898910522,0.3555329740047455,0.906000018119812
14,0.37249064445495605,0.8977000117301941,0.3514361083507538,0.9078999757766724
15,0.3679724931716919,0.8985999822616577,0.34732457995414734,0.9081000089645386
16,0.3638509213924408,0.8996000289916992,0.34367111325263977,0.9077000021934509
17,0.3601272404193878,0.9006333351135254,0.34083208441734314,0.9085000157356262
18,0.3566891551017761,0.9014333486557007,0.33742648363113403,0.9093000292778015
19,0.3535785675048828,0.9022833108901978,0.3348342180252075,0.909600019454956
20,0.35060548782348633,0.9029333591461182,0.3324674963951111,0.9103000164031982
21,0.34791550040245056,0.903249979019165,0.3299711048603058,0.9108999967575073
22,0.34532836079597473,0.9043833613395691,0.32789021730422974,0.911300003528595
23,0.343013733625412,0.9047333598136902,0.3258667588233948,0.9122999906539917
24,0.3407992422580719,0.9054666757583618,0.32398170232772827,0.9124000072479248
25,0.3387145400047302,0.9060500264167786,0.3222138285636902,0.9126999974250793
26,0.33674055337905884,0.9067166447639465,0.3204614818096161,0.9135000109672546
27,0.3349071145057678,0.9068166613578796,0.3187866508960724,0.9136999845504761
28,0.3331318497657776,0.9073666930198669,0.3174406886100769,0.9139999747276306
29,0.3314672112464905,0.9076666831970215,0.31599918007850647,0.9144999980926514
30,0.3298565447330475,0.9080333113670349,0.31477731466293335,0.9143999814987183
31,0.32834258675575256,0.9083666801452637,0.31340280175209045,0.9150000214576721
32,0.3269064724445343,0.9091166853904724,0.3120259642601013,0.9154000282287598
33,0.32551029324531555,0.9093666672706604,0.3110387325286865,0.9150999784469604
34,0.3241978883743286,0.9097999930381775,0.3100845217704773,0.9150999784469604
35,0.3229258358478546,0.9102500081062317,0.30898553133010864,0.9157999753952026
36,0.3217068910598755,0.9105666875839233,0.30806297063827515,0.9157000184059143
37,0.32055285573005676,0.9109333157539368,0.307197242975235,0.9165999889373779
38,0.31940460205078125,0.9112833142280579,0.30599451065063477,0.9158999919891357
39,0.31830573081970215,0.911383330821991,0.30554714798927307,0.9164999723434448
40,0.3172565996646881,0.9120333194732666,0.3046150803565979,0.9161999821662903
41,0.3162786364555359,0.9120166897773743,0.3038257360458374,0.9168000221252441
42,0.31531453132629395,0.9124833345413208,0.30272579193115234,0.9164999723434448
43,0.31439560651779175,0.912850022315979,0.30218908190727234,0.9171000123023987
44,0.313515841960907,0.913016676902771,0.3012964725494385,0.9165999889373779
45,0.31261560320854187,0.9133166670799255,0.3007153570652008,0.9174000024795532
46,0.31176578998565674,0.9136499762535095,0.3001973330974579,0.9168000221252441
47,0.31095531582832336,0.9134166836738586,0.2992822825908661,0.9175000190734863
48,0.3101523518562317,0.9139999747276306,0.29887068271636963,0.9174000024795532
49,0.30934983491897583,0.9139500260353088,0.29805004596710205,0.9174000024795532
50,0.30862945318222046,0.9143833518028259,0.297786682844162,0.9171000123023987
51,0.3078954219818115,0.9147833585739136,0.2972310185432434,0.9174000024795532
52,0.30720946192741394,0.9147833585739136,0.2965136170387268,0.9174000024795532
53,0.30651164054870605,0.9147666692733765,0.2961466610431671,0.9176999926567078
54,0.3058372139930725,0.9152666926383972,0.29554006457328796,0.917900025844574
55,0.3051767945289612,0.9150833487510681,0.2948507070541382,0.917900025844574
56,0.3045341372489929,0.9154000282287598,0.29483866691589355,0.9176999926567078
57,0.30394792556762695,0.9154666662216187,0.2941873371601105,0.9179999828338623
58,0.30331674218177795,0.9158333539962769,0.29361557960510254,0.91839998960495
59,0.3027241826057434,0.9158333539962769,0.29324978590011597,0.9182000160217285
60,0.30216526985168457,0.9162499904632568,0.29268786311149597,0.9185000061988831
61,0.3016113340854645,0.9164833426475525,0.29233628511428833,0.91839998960495
62,0.3010596036911011,0.9167500138282776,0.2920299470424652,0.9182999730110168
63,0.3005599081516266,0.9166833162307739,0.2915431261062622,0.9189000129699707
64,0.3000118136405945,0.9167166948318481,0.29114648699760437,0.9189000129699707
65,0.29949161410331726,0.916866660118103,0.2907244861125946,0.9190999865531921
66,0.2990064024925232,0.9169166684150696,0.29043295979499817,0.9190999865531921
67,0.2985004782676697,0.9170833230018616,0.2900267541408539,0.9193999767303467
68,0.2980327010154724,0.9175333380699158,0.28959977626800537,0.9192000031471252
69,0.2975294589996338,0.9172833561897278,0.28960904479026794,0.9192000031471252
