,loss,accuracy,val_loss,val_accuracy
77,0.0569068118929863,0.9844333529472351,0.08276213705539703,0.9760000109672546
78,0.056065768003463745,0.9847999811172485,0.08220259100198746,0.9761000275611877
79,0.055245786905288696,0.9848166704177856,0.08236539363861084,0.9753999710083008
80,0.0545240081846714,0.9851833581924438,0.08187274634838104,0.9757999777793884
81,0.0537177212536335,0.9856500029563904,0.081634521484375,0.9749000072479248
82,0.052959248423576355,0.9860166907310486,0.08237317204475403,0.9758999943733215
83,0.05220739170908928,0.9860333204269409,0.08058074116706848,0.9761000275611877
84,0.05145696550607681,0.986299991607666,0.08030129224061966,0.9761000275611877
85,0.05066855996847153,0.986299991607666,0.08244568109512329,0.9757000207901001
86,0.05008908733725548,0.9867666959762573,0.07998605072498322,0.9764999747276306
87,0.049407556653022766,0.9867833256721497,0.07930489629507065,0.9772999882698059
88,0.04865554720163345,0.9870499968528748,0.07880374789237976,0.9775999784469604
89,0.04800231382250786,0.9875333309173584,0.0787128433585167,0.9778000116348267
90,0.04744809493422508,0.9872333407402039,0.07833168655633926,0.9782999753952026
91,0.046786367893218994,0.9878000020980835,0.07807184755802155,0.9775000214576721
92,0.046146195381879807,0.987933337688446,0.07776438444852829,0.9776999950408936
93,0.04549400508403778,0.9879500269889832,0.07756303250789642,0.9779000282287598
94,0.04487358406186104,0.9882833361625671,0.07784830033779144,0.9775999784469604
95,0.04424314200878143,0.9887166619300842,0.07773146033287048,0.9775999784469604
96,0.04370242357254028,0.9887833595275879,0.07822258025407791,0.9776999950408936
97,0.04313665255904198,0.9890000224113464,0.07724533975124359,0.9771000146865845
98,0.04266007989645004,0.9890333414077759,0.07673528045415878,0.9778000116348267
99,0.04196479916572571,0.9891666769981384,0.07616283744573593,0.9781000018119812
100,0.04142487421631813,0.9895666837692261,0.07557246088981628,0.9782999753952026
101,0.0409085676074028,0.9895166754722595,0.07583461701869965,0.9781000018119812
102,0.040363725274801254,0.9897333383560181,0.07604396343231201,0.9779999852180481
103,0.03978239372372627,0.9899333119392395,0.07645630091428757,0.9779999852180481
104,0.03931869566440582,0.9900000095367432,0.07551918178796768,0.9782000184059143
105,0.03886185213923454,0.9902166724205017,0.07562313973903656,0.9782000184059143
106,0.03821568563580513,0.9904000163078308,0.07674223929643631,0.977400004863739
107,0.03769794479012489,0.9907500147819519,0.07636363804340363,0.9779000282287598
108,0.03727976977825165,0.9907333254814148,0.07492009550333023,0.9783999919891357
109,0.03683891147375107,0.991100013256073,0.07474803179502487,0.9789000153541565
110,0.036396194249391556,0.9909833073616028,0.0745975598692894,0.9782999753952026
111,0.03581572696566582,0.9914833307266235,0.07522077858448029,0.9775000214576721
112,0.035537201911211014,0.9915000200271606,0.07416293770074844,0.9782999753952026
113,0.03497844934463501,0.9914166927337646,0.0749289020895958,0.978600025177002
114,0.03458654135465622,0.9917500019073486,0.07402502745389938,0.9785000085830688
115,0.03414556384086609,0.9919166564941406,0.07433854043483734,0.9782000184059143
116,0.03368021547794342,0.9919000267982483,0.07312916219234467,0.9796000123023987
117,0.03332867845892906,0.9922999739646912,0.07318619638681412,0.978600025177002
118,0.03290870040655136,0.9923166632652283,0.07298749685287476,0.9786999821662903
119,0.03242155537009239,0.9924166798591614,0.07508363574743271,0.9775999784469604
120,0.03204677626490593,0.9923666715621948,0.07457844913005829,0.9789999723434448
121,0.03161466121673584,0.9926499724388123,0.07338179647922516,0.9782999753952026
122,0.031233323737978935,0.992816686630249,0.07335225492715836,0.978600025177002
123,0.030916035175323486,0.992900013923645,0.07289749383926392,0.978600025177002
124,0.03043588064610958,0.9931333065032959,0.07236188650131226,0.9789000153541565
125,0.030150361359119415,0.9928333163261414,0.07335777580738068,0.9779999852180481
126,0.029736151918768883,0.9930833578109741,0.07268976420164108,0.9783999919891357
127,0.029345491901040077,0.9933833479881287,0.07341203093528748,0.9775000214576721
128,0.028934378176927567,0.993483304977417,0.07346678525209427,0.9786999821662903
129,0.028657620772719383,0.9935333132743835,0.07231882959604263,0.9785000085830688
130,0.028324497863650322,0.9934999942779541,0.07309937477111816,0.978600025177002
131,0.028010951355099678,0.9937666654586792,0.07318925112485886,0.9790999889373779
132,0.02764470875263214,0.9939500093460083,0.07307708263397217,0.9786999821662903
133,0.027311109006404877,0.9938833117485046,0.07277502119541168,0.9789000153541565
134,0.026968665421009064,0.9940999746322632,0.07347138226032257,0.9789000153541565
135,0.02664472721517086,0.9940166473388672,0.07271430641412735,0.9785000085830688
136,0.02633703127503395,0.9942499995231628,0.07280664145946503,0.9787999987602234
137,0.025970418006181717,0.9943333268165588,0.07210447639226913,0.9786999821662903
138,0.025663165375590324,0.9944666624069214,0.07213809341192245,0.9789000153541565
139,0.025435712188482285,0.994533360004425,0.0719207227230072,0.9783999919891357
140,0.025092924013733864,0.994533360004425,0.0733979120850563,0.9779999852180481
141,0.02479945495724678,0.9946833252906799,0.07263828068971634,0.9782000184059143
142,0.024448033422231674,0.9948166608810425,0.07235419005155563,0.979200005531311
143,0.024153482168912888,0.9949833154678345,0.07215448468923569,0.978600025177002
144,0.023940542712807655,0.9949666857719421,0.07187169045209885,0.9785000085830688
145,0.023544400930404663,0.994949996471405,0.07231253385543823,0.9796000123023987
146,0.023408377543091774,0.9952333569526672,0.07199503481388092,0.9793000221252441
147,0.023072395473718643,0.9952499866485596,0.07170300930738449,0.978600025177002
148,0.022752879187464714,0.9954500198364258,0.07148352265357971,0.9789000153541565
149,0.02248702198266983,0.9954166412353516,0.07154817879199982,0.978600025177002
150,0.022270681336522102,0.9956666827201843,0.07240165024995804,0.9789000153541565
151,0.0219376590102911,0.9956333041191101,0.07142066955566406,0.9790999889373779
152,0.021763140335679054,0.9957166910171509,0.07186131924390793,0.9793000221252441
153,0.021425532177090645,0.9960333108901978,0.07348144799470901,0.9782999753952026
154,0.021166590973734856,0.9958833456039429,0.07179264724254608,0.9797000288963318
155,0.020942801609635353,0.9959333539009094,0.07320588082075119,0.9779000282287598
156,0.020790277048945427,0.9962166547775269,0.07164768129587173,0.9793999791145325
157,0.020530378445982933,0.9961333274841309,0.07250500470399857,0.9785000085830688
158,0.020163917914032936,0.9963833093643188,0.07290585339069366,0.9783999919891357
159,0.02005019597709179,0.9962999820709229,0.07163368165493011,0.979200005531311
160,0.019797198474407196,0.9963499903678894,0.07245693355798721,0.9782000184059143
161,0.019586671143770218,0.9965500235557556,0.07248370349407196,0.9783999919891357
162,0.019357310608029366,0.996483325958252,0.07195514440536499,0.9787999987602234
163,0.019177250564098358,0.996666669845581,0.07194425165653229,0.9794999957084656
164,0.018932180479168892,0.9967166781425476,0.07223120331764221,0.978600025177002
165,0.018713023513555527,0.9965999722480774,0.07201780378818512,0.9789000153541565
166,0.0184647049754858,0.9968666434288025,0.07154661417007446,0.9797000288963318
167,0.01825222559273243,0.996833324432373,0.07236327230930328,0.9778000116348267
168,0.018113287165760994,0.9967666864395142,0.07148830592632294,0.9793000221252441
169,0.017933877184987068,0.9969499707221985,0.07159364968538284,0.979200005531311
170,0.017631208524107933,0.9969333410263062,0.07312537729740143,0.9782000184059143
171,0.017503926530480385,0.996999979019165,0.07166818529367447,0.9790999889373779
172,0.017266379669308662,0.9971500039100647,0.07146843522787094,0.9793999791145325
173,0.01714947260916233,0.9971500039100647,0.0714961513876915,0.9793000221252441
174,0.01686106249690056,0.9974166750907898,0.07184026390314102,0.978600025177002
175,0.01672619953751564,0.9973499774932861,0.0721563994884491,0.9790999889373779
176,0.016566332429647446,0.9973499774932861,0.07279138267040253,0.9778000116348267
177,0.016363615170121193,0.9974499940872192,0.07234755903482437,0.9787999987602234
178,0.01621442288160324,0.9974833130836487,0.07238287478685379,0.9789999723434448
179,0.0159908439964056,0.9974166750907898,0.07166239619255066,0.9794999957084656
180,0.015806250274181366,0.9975500106811523,0.072658009827137,0.9787999987602234
181,0.015666963532567024,0.9975666403770447,0.07176408916711807,0.9789999723434448
182,0.015459411777555943,0.9977166652679443,0.07186023890972137,0.9793000221252441
183,0.0152723528444767,0.9976999759674072,0.07233244925737381,0.979200005531311
184,0.015138097107410431,0.9976666569709778,0.07240624725818634,0.9790999889373779
185,0.014950435608625412,0.9978500008583069,0.07227139919996262,0.9790999889373779
186,0.0147771080955863,0.9978166818618774,0.07281613349914551,0.9786999821662903
187,0.014678670093417168,0.997783362865448,0.07204094529151917,0.9790999889373779
188,0.014488112181425095,0.9979166388511658,0.07249066233634949,0.9789000153541565
189,0.01434324961155653,0.9978833198547363,0.07260750979185104,0.9793000221252441
190,0.014153529889881611,0.9980999827384949,0.07228061556816101,0.979200005531311
191,0.014059464447200298,0.9979333281517029,0.07251254469156265,0.9789999723434448
192,0.013851434923708439,0.9981666803359985,0.07241415977478027,0.9787999987602234
193,0.013736240565776825,0.9980999827384949,0.07252687215805054,0.9789000153541565
194,0.013536665588617325,0.9982333183288574,0.07342511415481567,0.9786999821662903
195,0.013465212658047676,0.9981333613395691,0.07306548953056335,0.9785000085830688
196,0.013264551758766174,0.9983333349227905,0.0729004293680191,0.9789999723434448
197,0.013153595849871635,0.998449981212616,0.07266666740179062,0.9785000085830688
198,0.013050176203250885,0.9983333349227905,0.07266681641340256,0.9787999987602234
199,0.012902256101369858,0.9983833432197571,0.07239621132612228,0.979200005531311
