,loss,accuracy,val_loss,val_accuracy
0,1.2063034772872925,0.7102000117301941,0.6422451138496399,0.8568000197410583
1,0.5517429113388062,0.864466667175293,0.45349571108818054,0.8870999813079834
2,0.43950074911117554,0.8843333125114441,0.38824474811553955,0.8970000147819519
3,0.39006975293159485,0.8939499855041504,0.35324183106422424,0.90420001745224
4,0.360249400138855,0.9005333185195923,0.3307201564311981,0.9089999794960022
5,0.33951884508132935,0.9054666757583618,0.31355929374694824,0.9132000207901001
6,0.32340773940086365,0.9095500111579895,0.3008558750152588,0.9161999821662903
7,0.31024014949798584,0.9127500057220459,0.29038307070732117,0.9190999865531921
8,0.29904428124427795,0.9157500267028809,0.2811791002750397,0.9218999743461609
9,0.2892113924026489,0.9186499714851379,0.2727845311164856,0.9226999878883362
10,0.28043779730796814,0.9209166765213013,0.26613202691078186,0.9253000020980835
11,0.2724977731704712,0.92371666431427,0.25869205594062805,0.9271000027656555
12,0.26534220576286316,0.9253166913986206,0.2528975009918213,0.9286999702453613
13,0.25851112604141235,0.927483320236206,0.24689289927482605,0.9301999807357788
14,0.2522484064102173,0.9289833307266235,0.24148383736610413,0.9316999912261963
15,0.24641107022762299,0.930733323097229,0.23680436611175537,0.9332000017166138
16,0.24087753891944885,0.9327666759490967,0.23176704347133636,0.9341999888420105
17,0.23570144176483154,0.9348166584968567,0.22698044776916504,0.9355999827384949
18,0.23065219819545746,0.9361333250999451,0.22254109382629395,0.9366999864578247
19,0.22598044574260712,0.9372666478157043,0.2189081609249115,0.9383000135421753
20,0.22133339941501617,0.9383000135421753,0.2141208052635193,0.9398999810218811
21,0.21705767512321472,0.9397000074386597,0.210928812623024,0.940500020980835
22,0.21295654773712158,0.9407833218574524,0.20700137317180634,0.9409999847412109
23,0.20902064442634583,0.9419666528701782,0.20355834066867828,0.9426000118255615
24,0.2051437348127365,0.9430500268936157,0.20027662813663483,0.9431999921798706
25,0.2016315758228302,0.9439333081245422,0.19671159982681274,0.9431999921798706
26,0.19809766113758087,0.9449499845504761,0.19340427219867706,0.9440000057220459
27,0.19463658332824707,0.9462500214576721,0.19009613990783691,0.9448000192642212
28,0.19147154688835144,0.9466500282287598,0.18820171058177948,0.9459999799728394
29,0.1883586049079895,0.947616696357727,0.1851784735918045,0.9459999799728394
30,0.18516965210437775,0.9486833214759827,0.18283435702323914,0.9474999904632568
31,0.18231967091560364,0.9492499828338623,0.17885835468769073,0.948199987411499
32,0.17948582768440247,0.9498666524887085,0.1769227236509323,0.9485999941825867
33,0.17670825123786926,0.9510499835014343,0.17442278563976288,0.9495000243186951
34,0.17403124272823334,0.9514999985694885,0.1717117726802826,0.9505000114440918
35,0.17148879170417786,0.9522833228111267,0.1697731912136078,0.9506999850273132
36,0.16893504559993744,0.953083336353302,0.16767184436321259,0.9509999752044678
37,0.16645625233650208,0.9537000060081482,0.16566458344459534,0.9513999819755554
38,0.1641789823770523,0.9541166424751282,0.16437625885009766,0.9531999826431274
39,0.16178293526172638,0.955216646194458,0.16119085252285004,0.9527000188827515
40,0.1596790850162506,0.9556333422660828,0.15991869568824768,0.9539999961853027
41,0.15757101774215698,0.956416666507721,0.15743668377399445,0.9541000127792358
42,0.15534798800945282,0.9569000005722046,0.15596821904182434,0.9550999999046326
